prob_true,prob_pred
0.0,0.05535476718403558
0.0006544502617801048,0.1493488219895284
0.0020352781546811396,0.25282646074576387
0.015161502966381015,0.35444096458637403
0.07172251616696061,0.4537561773421814
0.20066730219256435,0.5551912905556344
0.47938980850373253,0.6557956753997461
0.8204286208088489,0.7589194822552704
0.9663981271087241,0.8602536574288537
0.9983847026979831,0.9642917712012612
