prob_true,prob_pred
0.06916508538899431,0.016816769712454403
0.37462462462462465,0.1446121647081958
0.5258215962441315,0.24796508171697354
0.6534246575342466,0.3487681291681078
0.7091633466135459,0.45258071825322715
0.83125,0.550532235504593
0.8839681133746679,0.6512313368121917
0.9194227300060133,0.7535584673775775
0.9564405724953329,0.8571459248351678
0.9962045060658579,0.9892530597319359
