prob_true,prob_pred
0.025675136357589463,0.023331947772586074
0.12308715901530273,0.1451821798196607
0.2336448598130841,0.2487068532399898
0.2815533980582524,0.34942771357222935
0.39267015706806285,0.45065562548384497
0.5375494071146245,0.5482266684143091
0.6305525460455038,0.6537656579498681
0.7566539923954373,0.7551803304163406
0.8600078647267008,0.8570218557500693
0.991872024869661,0.9907177740044837
