prob_true,prob_pred
0.025070048665388586,0.0261168695393885
0.07170626349892009,0.1435168938329605
0.1811320754716981,0.24548111942440773
0.31645569620253167,0.3494437187075701
0.39114391143911437,0.4503302651762611
0.532484076433121,0.5489489155183501
0.6475583864118896,0.6521693324839924
0.7826797385620915,0.7547548070809257
0.8874901652242329,0.8579652085944002
0.9936385323185277,0.9902403699097653
