prob_true,prob_pred
0.055626218943441025,0.004955760697067529
0.44242424242424244,0.14467012611302463
0.4673913043478261,0.2430304405481919
0.5287356321839081,0.34819913150250226
0.6268656716417911,0.4523282527033962
0.525,0.5546308971941472
0.5057471264367817,0.6518896619478861
0.5060240963855421,0.7517031352204012
0.5934579439252337,0.856234730404114
0.9886262366890718,0.9987357260408236
