prob_true,prob_pred
0.0053655264922870555,0.05316028493966553
0.02315112540192926,0.1504063260756505
0.05796038151137197,0.2481349432350342
0.11751662971175167,0.3496579747242304
0.20474967907573813,0.4523306010202511
0.3395638629283489,0.5520009129218223
0.5229129662522203,0.6531708673304394
0.7261435331230284,0.7562183133717215
0.9066599394550958,0.8575966230625262
0.9905111539078799,0.9630286809642307
